antecedents,consequents,antecedent support,consequent support,support,confidence,lift
"frozenset({'Maindoor', 'Cooktop', 'Fridge', 'Microwave'})","frozenset({'Toilet', 'Toaster'})",0.222222222,0.333333333,0.222222222,1,3
"frozenset({'Maindoor', 'Cooktop', 'Fridge', 'Toilet'})","frozenset({'Microwave', 'Toaster'})",0.222222222,0.361111111,0.222222222,1,2.769230769
"frozenset({'Maindoor', 'Cooktop', 'Toaster', 'Microwave'})","frozenset({'Fridge', 'Toilet'})",0.222222222,0.916666667,0.222222222,1,1.090909091
"frozenset({'Maindoor', 'Cooktop', 'Toilet', 'Toaster'})","frozenset({'Microwave', 'Fridge'})",0.222222222,0.583333333,0.222222222,1,1.714285714
"frozenset({'Maindoor', 'Cooktop', 'Toilet', 'Microwave'})","frozenset({'Fridge', 'Toaster'})",0.222222222,0.361111111,0.222222222,1,2.769230769
"frozenset({'Maindoor', 'Cooktop', 'Fridge'})","frozenset({'Microwave', 'Toilet', 'Toaster'})",0.222222222,0.333333333,0.222222222,1,3
"frozenset({'Maindoor', 'Cooktop', 'Toaster'})","frozenset({'Microwave', 'Fridge', 'Toilet'})",0.222222222,0.555555556,0.222222222,1,1.8
"frozenset({'Maindoor', 'Cooktop', 'Microwave'})","frozenset({'Toilet', 'Fridge', 'Toaster'})",0.222222222,0.333333333,0.222222222,1,3
"frozenset({'Maindoor', 'Cooktop', 'Toilet'})","frozenset({'Microwave', 'Fridge', 'Toaster'})",0.222222222,0.361111111,0.222222222,1,2.769230769
"frozenset({'Maindoor', 'Cooktop'})","frozenset({'Microwave', 'Toilet', 'Fridge', 'Toaster'})",0.222222222,0.333333333,0.222222222,1,3
"frozenset({'Maindoor', 'Cooktop', 'Fridge', 'Toaster', 'Shower'})",frozenset({'Seat'}),0.222222222,0.916666667,0.222222222,1,1.090909091
"frozenset({'Maindoor', 'Cooktop', 'Fridge', 'Toaster', 'Seat'})",frozenset({'Shower'}),0.222222222,0.694444444,0.222222222,1,1.44
"frozenset({'Maindoor', 'Cooktop', 'Fridge', 'Shower', 'Seat'})",frozenset({'Toaster'}),0.222222222,0.361111111,0.222222222,1,2.769230769
"frozenset({'Maindoor', 'Cooktop', 'Toaster', 'Shower', 'Seat'})",frozenset({'Fridge'}),0.222222222,0.944444444,0.222222222,1,1.058823529
"frozenset({'Maindoor', 'Cooktop', 'Fridge', 'Toaster'})","frozenset({'Shower', 'Seat'})",0.222222222,0.666666667,0.222222222,1,1.5
"frozenset({'Maindoor', 'Cooktop', 'Shower', 'Fridge'})","frozenset({'Seat', 'Toaster'})",0.222222222,0.361111111,0.222222222,1,2.769230769
"frozenset({'Maindoor', 'Cooktop', 'Seat', 'Fridge'})","frozenset({'Shower', 'Toaster'})",0.222222222,0.361111111,0.222222222,1,2.769230769
"frozenset({'Maindoor', 'Cooktop', 'Shower', 'Toaster'})","frozenset({'Seat', 'Fridge'})",0.222222222,0.916666667,0.222222222,1,1.090909091
"frozenset({'Maindoor', 'Cooktop', 'Seat', 'Toaster'})","frozenset({'Shower', 'Fridge'})",0.222222222,0.694444444,0.222222222,1,1.44
"frozenset({'Maindoor', 'Cooktop', 'Shower', 'Seat'})","frozenset({'Fridge', 'Toaster'})",0.222222222,0.361111111,0.222222222,1,2.769230769
"frozenset({'Maindoor', 'Cooktop', 'Fridge'})","frozenset({'Shower', 'Seat', 'Toaster'})",0.222222222,0.361111111,0.222222222,1,2.769230769
"frozenset({'Maindoor', 'Cooktop', 'Toaster'})","frozenset({'Shower', 'Seat', 'Fridge'})",0.222222222,0.666666667,0.222222222,1,1.5
"frozenset({'Maindoor', 'Cooktop', 'Shower'})","frozenset({'Seat', 'Fridge', 'Toaster'})",0.222222222,0.361111111,0.222222222,1,2.769230769
"frozenset({'Maindoor', 'Cooktop', 'Seat'})","frozenset({'Shower', 'Fridge', 'Toaster'})",0.222222222,0.361111111,0.222222222,1,2.769230769
"frozenset({'Maindoor', 'Cooktop'})","frozenset({'Shower', 'Seat', 'Fridge', 'Toaster'})",0.222222222,0.361111111,0.222222222,1,2.769230769
"frozenset({'Maindoor', 'Cooktop', 'Fridge', 'Shower', 'Seat'})",frozenset({'Toilet'}),0.222222222,0.916666667,0.222222222,1,1.090909091
"frozenset({'Maindoor', 'Cooktop', 'Fridge', 'Shower', 'Toilet'})",frozenset({'Seat'}),0.222222222,0.916666667,0.222222222,1,1.090909091
"frozenset({'Maindoor', 'Cooktop', 'Fridge', 'Seat', 'Toilet'})",frozenset({'Shower'}),0.222222222,0.694444444,0.222222222,1,1.44
"frozenset({'Maindoor', 'Cooktop', 'Shower', 'Seat', 'Toilet'})",frozenset({'Fridge'}),0.222222222,0.944444444,0.222222222,1,1.058823529
"frozenset({'Maindoor', 'Cooktop', 'Shower', 'Fridge'})","frozenset({'Seat', 'Toilet'})",0.222222222,0.888888889,0.222222222,1,1.125
"frozenset({'Maindoor', 'Cooktop', 'Seat', 'Fridge'})","frozenset({'Shower', 'Toilet'})",0.222222222,0.666666667,0.222222222,1,1.5
"frozenset({'Maindoor', 'Cooktop', 'Fridge', 'Toilet'})","frozenset({'Shower', 'Seat'})",0.222222222,0.666666667,0.222222222,1,1.5
"frozenset({'Maindoor', 'Cooktop', 'Shower', 'Seat'})","frozenset({'Fridge', 'Toilet'})",0.222222222,0.916666667,0.222222222,1,1.090909091
"frozenset({'Maindoor', 'Cooktop', 'Shower', 'Toilet'})","frozenset({'Seat', 'Fridge'})",0.222222222,0.916666667,0.222222222,1,1.090909091
"frozenset({'Maindoor', 'Cooktop', 'Seat', 'Toilet'})","frozenset({'Shower', 'Fridge'})",0.222222222,0.694444444,0.222222222,1,1.44
"frozenset({'Maindoor', 'Cooktop', 'Fridge'})","frozenset({'Shower', 'Seat', 'Toilet'})",0.222222222,0.638888889,0.222222222,1,1.565217391
"frozenset({'Maindoor', 'Cooktop', 'Shower'})","frozenset({'Seat', 'Fridge', 'Toilet'})",0.222222222,0.888888889,0.222222222,1,1.125
"frozenset({'Maindoor', 'Cooktop', 'Seat'})","frozenset({'Shower', 'Fridge', 'Toilet'})",0.222222222,0.666666667,0.222222222,1,1.5
"frozenset({'Maindoor', 'Cooktop', 'Toilet'})","frozenset({'Shower', 'Seat', 'Fridge'})",0.222222222,0.666666667,0.222222222,1,1.5
"frozenset({'Maindoor', 'Cooktop'})","frozenset({'Shower', 'Seat', 'Fridge', 'Toilet'})",0.222222222,0.638888889,0.222222222,1,1.565217391
"frozenset({'Maindoor', 'Cooktop', 'Fridge', 'Toaster', 'Seat'})",frozenset({'Toilet'}),0.222222222,0.916666667,0.222222222,1,1.090909091
"frozenset({'Maindoor', 'Cooktop', 'Fridge', 'Toaster', 'Toilet'})",frozenset({'Seat'}),0.222222222,0.916666667,0.222222222,1,1.090909091
"frozenset({'Maindoor', 'Cooktop', 'Fridge', 'Seat', 'Toilet'})",frozenset({'Toaster'}),0.222222222,0.361111111,0.222222222,1,2.769230769
"frozenset({'Maindoor', 'Cooktop', 'Toaster', 'Seat', 'Toilet'})",frozenset({'Fridge'}),0.222222222,0.944444444,0.222222222,1,1.058823529
"frozenset({'Maindoor', 'Cooktop', 'Fridge', 'Toaster'})","frozenset({'Seat', 'Toilet'})",0.222222222,0.888888889,0.222222222,1,1.125
"frozenset({'Maindoor', 'Cooktop', 'Seat', 'Fridge'})","frozenset({'Toilet', 'Toaster'})",0.222222222,0.333333333,0.222222222,1,3
"frozenset({'Maindoor', 'Cooktop', 'Fridge', 'Toilet'})","frozenset({'Seat', 'Toaster'})",0.222222222,0.361111111,0.222222222,1,2.769230769
"frozenset({'Maindoor', 'Cooktop', 'Seat', 'Toaster'})","frozenset({'Fridge', 'Toilet'})",0.222222222,0.916666667,0.222222222,1,1.090909091
"frozenset({'Maindoor', 'Cooktop', 'Toilet', 'Toaster'})","frozenset({'Seat', 'Fridge'})",0.222222222,0.916666667,0.222222222,1,1.090909091
"frozenset({'Maindoor', 'Cooktop', 'Seat', 'Toilet'})","frozenset({'Fridge', 'Toaster'})",0.222222222,0.361111111,0.222222222,1,2.769230769
"frozenset({'Maindoor', 'Cooktop', 'Fridge'})","frozenset({'Toilet', 'Seat', 'Toaster'})",0.222222222,0.333333333,0.222222222,1,3
"frozenset({'Maindoor', 'Cooktop', 'Toaster'})","frozenset({'Seat', 'Fridge', 'Toilet'})",0.222222222,0.888888889,0.222222222,1,1.125
"frozenset({'Maindoor', 'Cooktop', 'Seat'})","frozenset({'Toilet', 'Fridge', 'Toaster'})",0.222222222,0.333333333,0.222222222,1,3
"frozenset({'Maindoor', 'Cooktop', 'Toilet'})","frozenset({'Seat', 'Fridge', 'Toaster'})",0.222222222,0.361111111,0.222222222,1,2.769230769
"frozenset({'Maindoor', 'Cooktop'})","frozenset({'Toilet', 'Seat', 'Fridge', 'Toaster'})",0.222222222,0.333333333,0.222222222,1,3
"frozenset({'Maindoor', 'Cooktop', 'Fridge', 'Toaster', 'Shower'})",frozenset({'Toilet'}),0.222222222,0.916666667,0.222222222,1,1.090909091
"frozenset({'Maindoor', 'Cooktop', 'Fridge', 'Toaster', 'Toilet'})",frozenset({'Shower'}),0.222222222,0.694444444,0.222222222,1,1.44
"frozenset({'Maindoor', 'Cooktop', 'Fridge', 'Shower', 'Toilet'})",frozenset({'Toaster'}),0.222222222,0.361111111,0.222222222,1,2.769230769
"frozenset({'Maindoor', 'Cooktop', 'Toaster', 'Shower', 'Toilet'})",frozenset({'Fridge'}),0.222222222,0.944444444,0.222222222,1,1.058823529
"frozenset({'Maindoor', 'Cooktop', 'Fridge', 'Toaster'})","frozenset({'Shower', 'Toilet'})",0.222222222,0.666666667,0.222222222,1,1.5
"frozenset({'Maindoor', 'Cooktop', 'Shower', 'Fridge'})","frozenset({'Toilet', 'Toaster'})",0.222222222,0.333333333,0.222222222,1,3
"frozenset({'Maindoor', 'Cooktop', 'Fridge', 'Toilet'})","frozenset({'Shower', 'Toaster'})",0.222222222,0.361111111,0.222222222,1,2.769230769
"frozenset({'Maindoor', 'Cooktop', 'Shower', 'Toaster'})","frozenset({'Fridge', 'Toilet'})",0.222222222,0.916666667,0.222222222,1,1.090909091
"frozenset({'Maindoor', 'Cooktop', 'Toilet', 'Toaster'})","frozenset({'Shower', 'Fridge'})",0.222222222,0.694444444,0.222222222,1,1.44
"frozenset({'Maindoor', 'Cooktop', 'Shower', 'Toilet'})","frozenset({'Fridge', 'Toaster'})",0.222222222,0.361111111,0.222222222,1,2.769230769
"frozenset({'Maindoor', 'Cooktop', 'Fridge'})","frozenset({'Shower', 'Toilet', 'Toaster'})",0.222222222,0.333333333,0.222222222,1,3
"frozenset({'Maindoor', 'Cooktop', 'Toaster'})","frozenset({'Shower', 'Fridge', 'Toilet'})",0.222222222,0.666666667,0.222222222,1,1.5
"frozenset({'Maindoor', 'Cooktop', 'Shower'})","frozenset({'Toilet', 'Fridge', 'Toaster'})",0.222222222,0.333333333,0.222222222,1,3
"frozenset({'Maindoor', 'Cooktop', 'Toilet'})","frozenset({'Shower', 'Fridge', 'Toaster'})",0.222222222,0.361111111,0.222222222,1,2.769230769
"frozenset({'Maindoor', 'Cooktop'})","frozenset({'Shower', 'Toilet', 'Fridge', 'Toaster'})",0.222222222,0.333333333,0.222222222,1,3
"frozenset({'Cooktop', 'Fridge', 'Toaster', 'Microwave', 'Shower'})",frozenset({'Seat'}),0.305555556,0.916666667,0.305555556,1,1.090909091
"frozenset({'Cooktop', 'Fridge', 'Toaster', 'Microwave', 'Seat'})",frozenset({'Shower'}),0.305555556,0.694444444,0.305555556,1,1.44
"frozenset({'Cooktop', 'Fridge', 'Toaster', 'Shower', 'Seat'})",frozenset({'Microwave'}),0.305555556,0.583333333,0.305555556,1,1.714285714
"frozenset({'Cooktop', 'Fridge', 'Microwave', 'Shower', 'Seat'})",frozenset({'Toaster'}),0.305555556,0.361111111,0.305555556,1,2.769230769
"frozenset({'Cooktop', 'Toaster', 'Microwave', 'Shower', 'Seat'})",frozenset({'Fridge'}),0.305555556,0.944444444,0.305555556,1,1.058823529
"frozenset({'Microwave', 'Cooktop', 'Fridge', 'Toaster'})","frozenset({'Shower', 'Seat'})",0.305555556,0.666666667,0.305555556,1,1.5
"frozenset({'Shower', 'Cooktop', 'Fridge', 'Toaster'})","frozenset({'Microwave', 'Seat'})",0.305555556,0.583333333,0.305555556,1,1.714285714
"frozenset({'Cooktop', 'Seat', 'Fridge', 'Toaster'})","frozenset({'Microwave', 'Shower'})",0.305555556,0.555555556,0.305555556,1,1.8
"frozenset({'Microwave', 'Cooktop', 'Shower', 'Fridge'})","frozenset({'Seat', 'Toaster'})",0.305555556,0.361111111,0.305555556,1,2.769230769
"frozenset({'Microwave', 'Cooktop', 'Seat', 'Fridge'})","frozenset({'Shower', 'Toaster'})",0.305555556,0.361111111,0.305555556,1,2.769230769
"frozenset({'Shower', 'Cooktop', 'Seat', 'Fridge'})","frozenset({'Microwave', 'Toaster'})",0.305555556,0.361111111,0.305555556,1,2.769230769
"frozenset({'Microwave', 'Cooktop', 'Shower', 'Toaster'})","frozenset({'Seat', 'Fridge'})",0.305555556,0.916666667,0.305555556,1,1.090909091
"frozenset({'Microwave', 'Cooktop', 'Seat', 'Toaster'})","frozenset({'Shower', 'Fridge'})",0.305555556,0.694444444,0.305555556,1,1.44
"frozenset({'Shower', 'Cooktop', 'Seat', 'Toaster'})","frozenset({'Microwave', 'Fridge'})",0.305555556,0.583333333,0.305555556,1,1.714285714
"frozenset({'Microwave', 'Cooktop', 'Shower', 'Seat'})","frozenset({'Fridge', 'Toaster'})",0.305555556,0.361111111,0.305555556,1,2.769230769
"frozenset({'Cooktop', 'Fridge', 'Toaster'})","frozenset({'Microwave', 'Shower', 'Seat'})",0.305555556,0.555555556,0.305555556,1,1.8
"frozenset({'Microwave', 'Cooktop', 'Fridge'})","frozenset({'Shower', 'Seat', 'Toaster'})",0.305555556,0.361111111,0.305555556,1,2.769230769
"frozenset({'Shower', 'Cooktop', 'Fridge'})","frozenset({'Microwave', 'Seat', 'Toaster'})",0.305555556,0.361111111,0.305555556,1,2.769230769
"frozenset({'Cooktop', 'Seat', 'Fridge'})","frozenset({'Microwave', 'Shower', 'Toaster'})",0.305555556,0.361111111,0.305555556,1,2.769230769
"frozenset({'Microwave', 'Cooktop', 'Toaster'})","frozenset({'Shower', 'Seat', 'Fridge'})",0.305555556,0.666666667,0.305555556,1,1.5
"frozenset({'Shower', 'Cooktop', 'Toaster'})","frozenset({'Microwave', 'Seat', 'Fridge'})",0.305555556,0.583333333,0.305555556,1,1.714285714
"frozenset({'Cooktop', 'Seat', 'Toaster'})","frozenset({'Microwave', 'Shower', 'Fridge'})",0.305555556,0.555555556,0.305555556,1,1.8
"frozenset({'Microwave', 'Cooktop', 'Shower'})","frozenset({'Seat', 'Fridge', 'Toaster'})",0.305555556,0.361111111,0.305555556,1,2.769230769
"frozenset({'Microwave', 'Cooktop', 'Seat'})","frozenset({'Shower', 'Fridge', 'Toaster'})",0.305555556,0.361111111,0.305555556,1,2.769230769
"frozenset({'Shower', 'Cooktop', 'Seat'})","frozenset({'Microwave', 'Fridge', 'Toaster'})",0.305555556,0.361111111,0.305555556,1,2.769230769
"frozenset({'Cooktop', 'Fridge'})","frozenset({'Microwave', 'Shower', 'Seat', 'Toaster'})",0.305555556,0.361111111,0.305555556,1,2.769230769
"frozenset({'Cooktop', 'Toaster'})","frozenset({'Microwave', 'Shower', 'Seat', 'Fridge'})",0.305555556,0.555555556,0.305555556,1,1.8
"frozenset({'Microwave', 'Cooktop'})","frozenset({'Shower', 'Seat', 'Fridge', 'Toaster'})",0.305555556,0.361111111,0.305555556,1,2.769230769
"frozenset({'Shower', 'Cooktop'})","frozenset({'Microwave', 'Seat', 'Fridge', 'Toaster'})",0.305555556,0.361111111,0.305555556,1,2.769230769
"frozenset({'Cooktop', 'Seat'})","frozenset({'Microwave', 'Shower', 'Fridge', 'Toaster'})",0.305555556,0.361111111,0.305555556,1,2.769230769
frozenset({'Cooktop'}),"frozenset({'Fridge', 'Toaster', 'Microwave', 'Shower', 'Seat'})",0.305555556,0.361111111,0.305555556,1,2.769230769
"frozenset({'Cooktop', 'Fridge', 'Microwave', 'Shower', 'Seat'})",frozenset({'Toilet'}),0.305555556,0.916666667,0.277777778,0.909090909,0.991735537
"frozenset({'Cooktop', 'Fridge', 'Microwave', 'Shower', 'Toilet'})",frozenset({'Seat'}),0.277777778,0.916666667,0.277777778,1,1.090909091
"frozenset({'Cooktop', 'Fridge', 'Microwave', 'Seat', 'Toilet'})",frozenset({'Shower'}),0.277777778,0.694444444,0.277777778,1,1.44
"frozenset({'Cooktop', 'Fridge', 'Shower', 'Seat', 'Toilet'})",frozenset({'Microwave'}),0.277777778,0.583333333,0.277777778,1,1.714285714
"frozenset({'Cooktop', 'Microwave', 'Shower', 'Seat', 'Toilet'})",frozenset({'Fridge'}),0.277777778,0.944444444,0.277777778,1,1.058823529
"frozenset({'Microwave', 'Cooktop', 'Shower', 'Fridge'})","frozenset({'Seat', 'Toilet'})",0.305555556,0.888888889,0.277777778,0.909090909,1.022727273
"frozenset({'Microwave', 'Cooktop', 'Seat', 'Fridge'})","frozenset({'Shower', 'Toilet'})",0.305555556,0.666666667,0.277777778,0.909090909,1.363636364
"frozenset({'Microwave', 'Cooktop', 'Fridge', 'Toilet'})","frozenset({'Shower', 'Seat'})",0.277777778,0.666666667,0.277777778,1,1.5
"frozenset({'Shower', 'Cooktop', 'Seat', 'Fridge'})","frozenset({'Microwave', 'Toilet'})",0.305555556,0.555555556,0.277777778,0.909090909,1.636363636
"frozenset({'Shower', 'Cooktop', 'Fridge', 'Toilet'})","frozenset({'Microwave', 'Seat'})",0.277777778,0.583333333,0.277777778,1,1.714285714
"frozenset({'Cooktop', 'Seat', 'Fridge', 'Toilet'})","frozenset({'Microwave', 'Shower'})",0.277777778,0.555555556,0.277777778,1,1.8
"frozenset({'Microwave', 'Cooktop', 'Shower', 'Seat'})","frozenset({'Fridge', 'Toilet'})",0.305555556,0.916666667,0.277777778,0.909090909,0.991735537
"frozenset({'Microwave', 'Cooktop', 'Shower', 'Toilet'})","frozenset({'Seat', 'Fridge'})",0.277777778,0.916666667,0.277777778,1,1.090909091
"frozenset({'Microwave', 'Cooktop', 'Seat', 'Toilet'})","frozenset({'Shower', 'Fridge'})",0.277777778,0.694444444,0.277777778,1,1.44
"frozenset({'Shower', 'Cooktop', 'Seat', 'Toilet'})","frozenset({'Microwave', 'Fridge'})",0.277777778,0.583333333,0.277777778,1,1.714285714
"frozenset({'Microwave', 'Cooktop', 'Fridge'})","frozenset({'Shower', 'Seat', 'Toilet'})",0.305555556,0.638888889,0.277777778,0.909090909,1.422924901
"frozenset({'Shower', 'Cooktop', 'Fridge'})","frozenset({'Microwave', 'Seat', 'Toilet'})",0.305555556,0.555555556,0.277777778,0.909090909,1.636363636
"frozenset({'Cooktop', 'Seat', 'Fridge'})","frozenset({'Microwave', 'Shower', 'Toilet'})",0.305555556,0.527777778,0.277777778,0.909090909,1.722488038
"frozenset({'Cooktop', 'Fridge', 'Toilet'})","frozenset({'Microwave', 'Shower', 'Seat'})",0.277777778,0.555555556,0.277777778,1,1.8
"frozenset({'Microwave', 'Cooktop', 'Shower'})","frozenset({'Seat', 'Fridge', 'Toilet'})",0.305555556,0.888888889,0.277777778,0.909090909,1.022727273
"frozenset({'Microwave', 'Cooktop', 'Seat'})","frozenset({'Shower', 'Fridge', 'Toilet'})",0.305555556,0.666666667,0.277777778,0.909090909,1.363636364
"frozenset({'Microwave', 'Cooktop', 'Toilet'})","frozenset({'Shower', 'Seat', 'Fridge'})",0.277777778,0.666666667,0.277777778,1,1.5
"frozenset({'Shower', 'Cooktop', 'Seat'})","frozenset({'Microwave', 'Fridge', 'Toilet'})",0.305555556,0.555555556,0.277777778,0.909090909,1.636363636
"frozenset({'Shower', 'Cooktop', 'Toilet'})","frozenset({'Microwave', 'Seat', 'Fridge'})",0.277777778,0.583333333,0.277777778,1,1.714285714
"frozenset({'Cooktop', 'Seat', 'Toilet'})","frozenset({'Microwave', 'Shower', 'Fridge'})",0.277777778,0.555555556,0.277777778,1,1.8
"frozenset({'Cooktop', 'Fridge'})","frozenset({'Microwave', 'Shower', 'Seat', 'Toilet'})",0.305555556,0.527777778,0.277777778,0.909090909,1.722488038
"frozenset({'Microwave', 'Cooktop'})","frozenset({'Shower', 'Seat', 'Fridge', 'Toilet'})",0.305555556,0.638888889,0.277777778,0.909090909,1.422924901
"frozenset({'Shower', 'Cooktop'})","frozenset({'Microwave', 'Seat', 'Fridge', 'Toilet'})",0.305555556,0.555555556,0.277777778,0.909090909,1.636363636
"frozenset({'Cooktop', 'Seat'})","frozenset({'Microwave', 'Shower', 'Fridge', 'Toilet'})",0.305555556,0.527777778,0.277777778,0.909090909,1.722488038
"frozenset({'Cooktop', 'Toilet'})","frozenset({'Microwave', 'Shower', 'Seat', 'Fridge'})",0.277777778,0.555555556,0.277777778,1,1.8
frozenset({'Cooktop'}),"frozenset({'Fridge', 'Microwave', 'Shower', 'Seat', 'Toilet'})",0.305555556,0.527777778,0.277777778,0.909090909,1.722488038
"frozenset({'Cooktop', 'Fridge', 'Toaster', 'Microwave', 'Seat'})",frozenset({'Toilet'}),0.305555556,0.916666667,0.277777778,0.909090909,0.991735537
"frozenset({'Cooktop', 'Fridge', 'Toaster', 'Microwave', 'Toilet'})",frozenset({'Seat'}),0.277777778,0.916666667,0.277777778,1,1.090909091
"frozenset({'Cooktop', 'Fridge', 'Toaster', 'Seat', 'Toilet'})",frozenset({'Microwave'}),0.277777778,0.583333333,0.277777778,1,1.714285714
"frozenset({'Cooktop', 'Fridge', 'Microwave', 'Seat', 'Toilet'})",frozenset({'Toaster'}),0.277777778,0.361111111,0.277777778,1,2.769230769
"frozenset({'Cooktop', 'Toaster', 'Microwave', 'Seat', 'Toilet'})",frozenset({'Fridge'}),0.277777778,0.944444444,0.277777778,1,1.058823529
"frozenset({'Microwave', 'Cooktop', 'Fridge', 'Toaster'})","frozenset({'Seat', 'Toilet'})",0.305555556,0.888888889,0.277777778,0.909090909,1.022727273
"frozenset({'Cooktop', 'Seat', 'Fridge', 'Toaster'})","frozenset({'Microwave', 'Toilet'})",0.305555556,0.555555556,0.277777778,0.909090909,1.636363636
"frozenset({'Cooktop', 'Fridge', 'Toaster', 'Toilet'})","frozenset({'Microwave', 'Seat'})",0.277777778,0.583333333,0.277777778,1,1.714285714
"frozenset({'Microwave', 'Cooktop', 'Seat', 'Fridge'})","frozenset({'Toilet', 'Toaster'})",0.305555556,0.333333333,0.277777778,0.909090909,2.727272727
"frozenset({'Microwave', 'Cooktop', 'Fridge', 'Toilet'})","frozenset({'Seat', 'Toaster'})",0.277777778,0.361111111,0.277777778,1,2.769230769
"frozenset({'Cooktop', 'Seat', 'Fridge', 'Toilet'})","frozenset({'Microwave', 'Toaster'})",0.277777778,0.361111111,0.277777778,1,2.769230769
"frozenset({'Microwave', 'Cooktop', 'Seat', 'Toaster'})","frozenset({'Fridge', 'Toilet'})",0.305555556,0.916666667,0.277777778,0.909090909,0.991735537
"frozenset({'Microwave', 'Cooktop', 'Toilet', 'Toaster'})","frozenset({'Seat', 'Fridge'})",0.277777778,0.916666667,0.277777778,1,1.090909091
"frozenset({'Cooktop', 'Seat', 'Toaster', 'Toilet'})","frozenset({'Microwave', 'Fridge'})",0.277777778,0.583333333,0.277777778,1,1.714285714
"frozenset({'Microwave', 'Cooktop', 'Seat', 'Toilet'})","frozenset({'Fridge', 'Toaster'})",0.277777778,0.361111111,0.277777778,1,2.769230769
"frozenset({'Cooktop', 'Fridge', 'Toaster'})","frozenset({'Microwave', 'Seat', 'Toilet'})",0.305555556,0.555555556,0.277777778,0.909090909,1.636363636
"frozenset({'Microwave', 'Cooktop', 'Fridge'})","frozenset({'Toilet', 'Seat', 'Toaster'})",0.305555556,0.333333333,0.277777778,0.909090909,2.727272727
"frozenset({'Cooktop', 'Seat', 'Fridge'})","frozenset({'Microwave', 'Toilet', 'Toaster'})",0.305555556,0.333333333,0.277777778,0.909090909,2.727272727
